Evet, iyiydi	Turkish
Li Rojava xelk daxwaza dirêjkirina dema elektrîkê dike	Kurdish Kurmanji
Det här slutar inte väl	Swedish
الذي يراك حين تقوم	Arabic
ئایا وەکوو ئەوە وایه کەسێکی زۆر قورس لەسەر سنگت دانیشتبێت؟	Kurdish Sorani
Он стал целоваться и, разумеется, подставил щеку	Russian
На місце терміново з'їхалися усі спецслужби	Ukrainian
Jo, svarades från soffan	Swedish
كان سامي سينتظر	Arabic
هو متزوج وله طفلان	Arabic
Erê	Kurdish Kurmanji
Ne plus m’éblouir	Frence
На підмогу Воронові поскакали Чорнота, Кібець і кіннота Блакитного	Ukrainian
زۆر برسیم	Kurdish Sorani
بِسمِ اللَّهِ الرَّحمنِ الرَّحيمِ وَالضُّحى	Arabic
"Sounds like throwing the tablecloth about,"" said Rees"	English
Felek, kimine kavun yedirir kimine kelek	Turkish
Sans aucun doute, Michel	Frence
من خۆشحاڵم کە هەموو شتێک باش ڕۆیشت	Kurdish Sorani
Buna şüphe yok	Turkish
Мы там позавтракаем	Russian
Daniel drog av sig rocken	Swedish
es por ello por lo que tras la lectura del artículo	Spanish
Cette phrase, prononcée furieusement pour avertir les assistants du péril orléaniste, les attira	Frence
Porque las mujeres Hebreas no son como las Egipcias	Spanish
Em ê nebişirin	Kurdish Kurmanji
Le guernesiais leva les mains au ciel	Frence
بۆ سێبەر نێژڕاوە	Kurdish Sorani
Utredningen lämnar vidare två alternativa förslag till en ny sekretessbrytande bestämmelse för socialtjänsten	Swedish
Еней тож по лісу бродив	Ukrainian
Он прошел в комнату, где спал Коля, и подергал его за плечо	Russian
Brexiteers are a nickname given to people who support the Brexit referendum	English
خەواڵوو دیارە	Kurdish Sorani
Kaybedecek neyin var ki?	Turkish
Ondan sonra her pazardan beraber dönmüşler…	Turkish
Det sa jag inte!	Swedish
Взаимные обязательства должны соблюдаться как международным сообществом, так и Афганистаном	Russian
سأبقى هناك حتى الساعة السادسة	Arabic
Han förvandlade hela dagens historia för Stina	Swedish
The old girl would do it tomorrow	English
la causa contra tres de las cuatro depuradoras por verter nitrógeno y fósforo	Spanish
Работа в составе этого Совета предусматривает выполнение важных обязанностей	Russian
después el viejo recogíalos lentamente y comenzaba a barajar de nuevo	Spanish
Поживемо — побачимо	Ukrainian
فما منكم من أحد عنه حاجزين	Arabic
Estas son las partes más relevantes del documento	Spanish
شەوێکی دیکەی بێخەوم بەسەر برد	Kurdish Sorani
no había comido	Spanish
A quien trabaja, el día nunca le parece largo	Spanish
cuando tuve el accidente	Spanish
Надобно знать, что для меня выписана была из Москвы географическая карта	Russian
C’est trop dangereux, tu le sais	Frence
Sinistre, une bataille étant sa rêverie	Frence
Нельзя допустить, чтобы такое «сизифово» положение дел сохранялось	Russian
Du är en fröjd att prata med	Swedish
Det tror jag verkligen han skulle uppskatta!	Swedish
تم دهن واجهة القصر باللون الأبيض	Arabic
Ghana is orange on the map, but Guinea is green	English
За ним із двадцять вершників	Ukrainian
ئێوە چەند میوە دەخۆن؟	Kurdish Sorani
Його уважно слухають арештовані урядовці, військовики, купці	Ukrainian
Les enfants allaient à l'école communale, puis au collège à Carpentras	Frence
Skvallerpressen var där, förstås	Swedish
cuando arribamos a la playa, se levantaba una fresca ventolina, y el mar	Spanish
ئەو منداڵانەی هەردوو بەشەکەیان هەیە	Kurdish Sorani
دانا کەسێکی سەرنجڕاکێشە	Kurdish Sorani
هذه القطط تنام دائما على البساط	Arabic
قاچم سڕ بووە	Kurdish Sorani
Hayır, harika	Turkish
She seemed quite forgotten in the expectation of a pleasant party	English
ئەوان پێشنیاری چی دەکەن؟	Kurdish Sorani
I hated being kept indoors and was always longing to go out	English
Har du något med salmiak?	Swedish
Ne oldun? Gördün mü, kendini üşüttün! dedim	Turkish
Liz was out of the question	English
si necesitas un microscopio para ver la cosita, mal vamos	Spanish
لە ڕێ ڕۆیینا بۆ پاش و بۆ پێش	Kurdish Sorani
Mais il ne s’y passe rien !	Frence
Jag tackar dig	Swedish
التنين حيوان خرافي	Arabic
تۆپبارانی ناوچەکانی سەر سنوور لەلایەن حکوومەتی ئێرانەوە	Kurdish Sorani
خەوت نایەت؟	Kurdish Sorani
ئەمانە فرمێسکی خۆشین	Kurdish Sorani
Hûn ê wan ji me re bişînin	Kurdish Kurmanji
She treated her just as the others had done	English
Otro en el armario	Spanish
que ellos no partiesen	Spanish
Neyse	Turkish
Blockheads will never dance!	English
Мы считаем, что Международный год добровольцев был успешным на всех этих четырех направлениях	Russian
la vi solo un instante	Spanish
Nos vamos para casita que llueve	Spanish
За залізницю	Ukrainian
فحص الدّكتور صادق المرضى	Arabic
Ska jag lämna stackarn utan mat	Swedish
Em xwe dibînin	Kurdish Kurmanji
C’est à quoi je songeais, répondit Pencroff	Frence
Без командного духа ничего не получится, а как смотивировать моих сокомандников, я не знаю	Russian
Пропав, як катран з плота	Ukrainian
Для цього мені треба тільки одну річ	Ukrainian
ذكره ذكري وذكري ذكره	Arabic
Där är det ännu full vinter	Swedish
Le pregunté por una farmacia y me mandó al quinto pino	Spanish
Беремо дані і додаємо до них зручний інтерфейс, із яким можна працювати	Ukrainian
En la sala de espera no cabía nadie más	Spanish
Короче говоря, удар был нанесен по всем основам государства	Russian
Ben burada yalnızlığı bardak bardak içiyorum	Turkish
وأمطرنا عليهم مطرا فساء مطر المنذرين	Arabic
Ez piştrast im	Kurdish Kurmanji
Fakat ikimiz de bundan şikâyetçi değildik	Turkish
Оп'ять Ірисю посила:	Ukrainian
سنرسل لك صورا	Arabic
Jag blev så stolt att få ett uppdrag	Swedish
Bûye kevçiyekî xwînê ketiye pêşiya min	Kurdish Kurmanji
لە سەریاندا نییە پۆز و ئیفادە و فیزی ئاغایی	Kurdish Sorani
Il veut voyager, qu’il voyage !	Frence
Efe söz söylemesine rağmen kımıldayabilecek bir halde değildi	Turkish
På så sätt skulle man tysta ned allt illvilligt prat	Swedish
Det här är oerhört viktigt	Swedish
Det var vinter, och de vandrade till kyrkan över sjön Varpan	Swedish
Olika människor har olika preferenser	Swedish
Bi bedeldayînê jî ev çareser nabe	Kurdish Kurmanji
مرض سامي مرضا وهميّا	Arabic
I och med det är förseglingen bruten	Swedish
كان سامي بالجوار، ينتظر ليلى بصبر كي تنهي الحديث مع صديقاتها	Arabic
Dina fjantiga ridstövlar?	Swedish
Скажу коротко, что бедствие доходило до крайности	Russian
He after all was quite wrong — not to hold his tongue	English
аж зупинився вiн i серйозно подивився на мене	Ukrainian
Promptitude hideuse de l’infortune	Frence
Бригада нещодавно прибула з Московщини	Ukrainian
لە تەنیشت ڕێگاکە بڕۆ	Kurdish Sorani
ئەوە حەزی من نییە	Kurdish Sorani
The official replied that it was strictly forbidden to open the bundle	English
Me bihîst	Kurdish Kurmanji
مرۆڤەکان بە درێژایی ژیانیان هەوڵ بۆ ئەوە دەدەن کە لەناو مەملەکەتێکی نەهاریدا بژین	Kurdish Sorani
Число таких провокационных и жестоких актов не уменьшается	Russian
Радьте, розумні Рятуйте, могучії!	Ukrainian
سەری گەورە بوو، پێشانی گوشاد	Kurdish Sorani
nosotras hemos bebido	Spanish
Me nebersivandiye	Kurdish Kurmanji
Tú decidiste subir a éste	Spanish
Hirçê çolê hov e	Kurdish Kurmanji
تا نەهێڵم بتکەن بە ئاخوڕی	Kurdish Sorani
Мы настоятельно призываем все вовлеченные стороны присоединиться к процессу примирения	Russian
سامي يحبّ قصص الأشباح	Arabic
piti, no quiero sorpresas ni regalos	Spanish
Kitêbeke ku me ji hemû kitêban nebihûrîne bi kêrî çi tê?	Kurdish Kurmanji
Bu mühim zatın gözlerinde dekolman dedikleri mühim hastalığın bulunduğunu tespit ettiler	Turkish
Ji bo çi? Çima?	Kurdish Kurmanji
كالذئب: إذا طلب هرب وإذا تمكن وثب	Arabic
C’est pas faux, Nicolas	Frence
Och om så vore, vad hade hon för hemlig avsikt därmed?	Swedish
تۆ دەشتی ئەوپەڕ نادیاری	Kurdish Sorani
Cette lettre partie, Esther eut un regret	Frence
Beni mi gözetliyordun?	Turkish
Ne kadar şanslıyım	Turkish
The teacher wants the student to figure it out on their own	English
She’s sitting out there on the shingles	English
Får jag den äran att betala er drink?	Swedish
Cher Omer, que vous avez raison : l'amour sauve de la mort !	Frence
Företagets svenske direktör såg brytningen av silver på Gotland som en utmaning	Swedish
Låt mig ta hand om klockan!	Swedish
Her der tarî bû	Kurdish Kurmanji
Et j’ai pas un bleu à mettre sur le coup	Frence
Homme, cria-t-il, m’entendez-vous ?	Frence
Carina bidrog med sin berömda gröna ärtsoppa och en påse nybakta tekakor	Swedish
Штучне переривання вагітності, якщо вона не перевищує дванадцяти тижнів, може здійснюватися за бажанням жінки	Ukrainian
Зевес тогді кружав сивуху	Ukrainian
Her zaman yanındayım	Turkish
Doktor Mutena Cankurtaran'a rica et, belki az bir para ile işini görür	Turkish
Dehemîn Festîvala Werzîşên Avê yên Behra Wanê dest pê kir	Kurdish Kurmanji
Sonra hep bir araya toplanıp cümle cümle okumaya ve aralarında münakaşaya koyuldular	Turkish
Ji hev neqetin!	Kurdish Kurmanji
Perhaps in a little while she’ll go to Skegness with me	English
Las canciones pueden transmitirse no solo mediante una red	Spanish
هل تناولت الغداء ؟	Arabic
Otuz beş	Turkish
Den striden måste tas	Swedish
